Date-time CET-CEST (DD/MM/YYYY HH:mm),DMA 1 (L/s),DMA 2 (L/s)
17/08/2021 07:00,11.54,12.49
17/08/2021 08:00,12.73,13.67
17/08/2021 09:00,12.26,13.4
17/08/2021 10:00,11.82,12.73
17/08/2021 11:00,11.12,12.68
17/08/2021 12:00,10.91,12.58
17/08/2021 13:00,10.83,11.84
17/08/2021 14:00,11.86,11.22
17/08/2021 15:00,11.16,11.2
17/08/2021 16:00,11.76,11.09
17/08/2021 17:00,10.58,12.11
17/08/2021 18:00,10.87,13.95
17/08/2021 19:00,12.56,16.72
17/08/2021 20:00,12.43,14.73
17/08/2021 21:00,10.91,11.78
17/08/2021 22:00,11.02,10.34
17/08/2021 23:00,11.3,9.91
18/08/2021 00:00,10.3,9.73
18/08/2021 01:00,10.63,8.7
18/08/2021 02:00,10.37,8.89
18/08/2021 03:00,10.45,9.07
18/08/2021 04:00,10.54,9.05
18/08/2021 05:00,11.09,9.15
18/08/2021 06:00,11.91,10.95
18/08/2021 07:00,12.03,12.05
18/08/2021 08:00,12.3,13.42
18/08/2021 09:00,11.84,13.04
18/08/2021 10:00,11.62,12.34
18/08/2021 11:00,11.15,11.7
18/08/2021 12:00,11.65,11.85
18/08/2021 13:00,11.43,11.92
18/08/2021 14:00,28.96,11.59
18/08/2021 15:00,29.12,11.32
18/08/2021 16:00,11.2,11.48
18/08/2021 17:00,12.56,13.36
18/08/2021 18:00,13.01,15.49
18/08/2021 19:00,14.09,18.99
18/08/2021 20:00,13.81,16.02
18/08/2021 21:00,12.01,12.2
18/08/2021 22:00,11.04,10.81
18/08/2021 23:00,10.17,11.1
19/08/2021 00:00,8.73,9.38
19/08/2021 01:00,8.69,8.75
19/08/2021 02:00,8.1,9.19
19/08/2021 03:00,8.69,9
19/08/2021 04:00,8.63,8.97
19/08/2021 05:00,10.55,9.31
19/08/2021 06:00,12.1,11.29
19/08/2021 07:00,12.74,12.99
19/08/2021 08:00,15.03,14.24
19/08/2021 09:00,14.19,14.47
19/08/2021 10:00,13.48,13.53
19/08/2021 11:00,12.67,12.18
19/08/2021 12:00,12.95,11.78
19/08/2021 13:00,12.67,12.91
19/08/2021 14:00,13.53,12.11
19/08/2021 15:00,13.64,11.61
19/08/2021 16:00,12.35,11.93
19/08/2021 17:00,12.44,12.49
19/08/2021 18:00,12.8,14.57
19/08/2021 19:00,13.99,17.16
19/08/2021 20:00,14.43,15.34
19/08/2021 21:00,12.52,11.98
19/08/2021 22:00,11.91,11.29
19/08/2021 23:00,11.39,11.09
20/08/2021 00:00,10.49,10.01
20/08/2021 01:00,10.02,8.75
20/08/2021 02:00,9.54,8.89
20/08/2021 03:00,9.85,9.14
20/08/2021 04:00,9.31,9.6
20/08/2021 05:00,10.19,9.54
20/08/2021 06:00,12.35,10.92
20/08/2021 07:00,13.56,13.22
20/08/2021 08:00,14.14,14.4
20/08/2021 09:00,14.34,13.42
20/08/2021 10:00,14.43,12.17
20/08/2021 11:00,13.62,12.92
20/08/2021 12:00,13.43,12.38
20/08/2021 13:00,13.4,10.94
20/08/2021 14:00,13.54,10.77
20/08/2021 15:00,13.81,11.45
20/08/2021 16:00,13.17,11.37
20/08/2021 17:00,13.4,13.56
20/08/2021 18:00,12.85,16.45
20/08/2021 19:00,13.14,16.85
20/08/2021 20:00,12.32,15.28
20/08/2021 21:00,10.68,12.37
20/08/2021 22:00,10.2,11.82
20/08/2021 23:00,10.2,11.18
21/08/2021 00:00,8.75,10.02
21/08/2021 01:00,8.23,9.15
21/08/2021 02:00,8.96,9.65
21/08/2021 03:00,10.08,9.53
21/08/2021 04:00,9.86,9.42
21/08/2021 05:00,10.84,9.57
21/08/2021 06:00,11.29,11.72
21/08/2021 07:00,12.82,14.34
21/08/2021 08:00,14.02,14.59
21/08/2021 09:00,12.58,14.77
21/08/2021 10:00,13.71,13.72
21/08/2021 11:00,12.87,12.89
21/08/2021 12:00,11.49,12.61
21/08/2021 13:00,11.83,12.1
21/08/2021 14:00,11.93,11.82
21/08/2021 15:00,11.6,11.34
21/08/2021 16:00,10.7,12.37
21/08/2021 17:00,11.6,13.1
21/08/2021 18:00,11.88,15.49
21/08/2021 19:00,13.16,16.4
21/08/2021 20:00,12.79,15.48
21/08/2021 21:00,11.46,11.82
21/08/2021 22:00,11.07,10.93
21/08/2021 23:00,11,10.67
22/08/2021 00:00,8.92,10.07
22/08/2021 01:00,8.42,9.06
22/08/2021 02:00,8.27,9.31
22/08/2021 03:00,8.64,9.42
22/08/2021 04:00,8.25,9.27
22/08/2021 05:00,9.65,9.33
22/08/2021 06:00,10.27,10.66
22/08/2021 07:00,12.29,12.77
22/08/2021 08:00,13.06,14.53
22/08/2021 09:00,14.15,15.71
22/08/2021 10:00,13.47,14.87
22/08/2021 11:00,12.14,13.77
22/08/2021 12:00,10.85,12.92
22/08/2021 13:00,11.49,12.45
22/08/2021 14:00,12.04,12.27
22/08/2021 15:00,10.88,11.73
22/08/2021 16:00,10.71,11.33
22/08/2021 17:00,10.6,12.67
22/08/2021 18:00,12.19,14.67
22/08/2021 19:00,12.69,15.43
22/08/2021 20:00,13.13,15.49
22/08/2021 21:00,11.19,11.55
22/08/2021 22:00,11.32,10.87
22/08/2021 23:00,10.79,10.72
23/08/2021 00:00,9.54,9.7
23/08/2021 01:00,9.21,8.99
23/08/2021 02:00,8.93,9.17
23/08/2021 03:00,8.47,9.22
23/08/2021 04:00,7.87,9.48
23/08/2021 05:00,9.25,10.19
23/08/2021 06:00,10.57,10.46
23/08/2021 07:00,12.54,11.75
23/08/2021 08:00,13,12.27
23/08/2021 09:00,14.19,11.73
23/08/2021 10:00,13.41,10.79
23/08/2021 11:00,13.21,9.96
23/08/2021 12:00,12.86,10.15
23/08/2021 13:00,13.51,10.26
23/08/2021 14:00,14.33,10.03
23/08/2021 15:00,13.45,10
23/08/2021 16:00,12.64,10.06
23/08/2021 17:00,10.87,10.11
23/08/2021 18:00,10.69,10.15
23/08/2021 19:00,11.28,10.9
23/08/2021 20:00,11.77,11.52
23/08/2021 21:00,10.36,10.63
23/08/2021 22:00,10.74,10.04
23/08/2021 23:00,9.11,9.6
24/08/2021 00:00,9.34,9.77
24/08/2021 01:00,9.43,8.76
24/08/2021 02:00,23.4,8.62
24/08/2021 03:00,9.43,9.28
24/08/2021 04:00,9.18,9.14
24/08/2021 05:00,9.56,8.9
24/08/2021 06:00,10.03,9.91
24/08/2021 07:00,13.17,11.15
24/08/2021 08:00,13.26,11.67
24/08/2021 09:00,15.43,11.3
24/08/2021 10:00,14.15,10.81
24/08/2021 11:00,12.03,10.86
24/08/2021 12:00,12.34,10.66
24/08/2021 13:00,12.43,10.75
24/08/2021 14:00,14.11,10.46
24/08/2021 15:00,14.59,10.43
24/08/2021 16:00,12.67,10.48
24/08/2021 17:00,11.75,10.43
24/08/2021 18:00,12.35,11.13
24/08/2021 19:00,12.76,11.66
24/08/2021 20:00,13.24,12.03
24/08/2021 21:00,12.28,10.95
24/08/2021 22:00,11.67,9.77
24/08/2021 23:00,9.76,9.53
25/08/2021 00:00,8.9,8.94
25/08/2021 01:00,8.23,8.42
25/08/2021 02:00,8.59,8.69
25/08/2021 03:00,8.86,8.95
25/08/2021 04:00,8.89,8.82
25/08/2021 05:00,10.52,8.92
25/08/2021 06:00,12.17,10.43
25/08/2021 07:00,12.97,11.33
25/08/2021 08:00,14.26,12.38
25/08/2021 09:00,12.81,11.47
25/08/2021 10:00,13.28,10.98
25/08/2021 11:00,12.66,10.87
25/08/2021 12:00,12.27,10.8
25/08/2021 13:00,12.44,11.28
25/08/2021 14:00,13.49,10.57
25/08/2021 15:00,11.84,10.21
25/08/2021 16:00,11.46,11.61
25/08/2021 17:00,11.26,11.47
25/08/2021 18:00,11.7,12.82
25/08/2021 19:00,12.92,14.41
25/08/2021 20:00,12.51,12.76
25/08/2021 21:00,11.84,11.04
25/08/2021 22:00,11.07,10.73
25/08/2021 23:00,10.04,10.55
26/08/2021 00:00,9.23,9.79
26/08/2021 01:00,8.77,8.95
26/08/2021 02:00,7.76,8.93
26/08/2021 03:00,8.43,9.25
26/08/2021 04:00,8.31,9.51
26/08/2021 05:00,8.71,9.38
26/08/2021 06:00,10.79,11.34
26/08/2021 07:00,12.41,12.48
26/08/2021 08:00,14.26,12.78
26/08/2021 09:00,13.39,12.22
26/08/2021 10:00,13.2,11.33
26/08/2021 11:00,12.87,11.56
26/08/2021 12:00,13.17,11.31
26/08/2021 13:00,12.52,10.86
26/08/2021 14:00,12.78,10.39
26/08/2021 15:00,11.59,10.73
26/08/2021 16:00,11.8,10.46
26/08/2021 17:00,11.4,11.67
26/08/2021 18:00,11.65,12.21
26/08/2021 19:00,12.05,13.72
26/08/2021 20:00,11.85,13.14
26/08/2021 21:00,11.15,11.02
26/08/2021 22:00,10.95,10.58
26/08/2021 23:00,10.72,9.99
27/08/2021 00:00,9.57,9.07
27/08/2021 01:00,9.24,8.39
27/08/2021 02:00,9.15,8.36
27/08/2021 03:00,9.73,8.29
27/08/2021 04:00,9.2,8.32
27/08/2021 05:00,9.78,8.66
27/08/2021 06:00,10.49,9.65
27/08/2021 07:00,11.93,10.93
27/08/2021 08:00,12.6,11.11
27/08/2021 09:00,12.55,10.91
27/08/2021 10:00,12.91,10.48
27/08/2021 11:00,11.63,10.09
27/08/2021 12:00,11.86,10.34
27/08/2021 13:00,12.33,10.57
27/08/2021 14:00,12.72,10.33
27/08/2021 15:00,12.22,10.49
27/08/2021 16:00,11.99,10.24
27/08/2021 17:00,11.01,10.51
27/08/2021 18:00,10.75,10.8
27/08/2021 19:00,11.8,10.63
27/08/2021 20:00,12.35,11.58
27/08/2021 21:00,10.76,10.45
27/08/2021 22:00,10.96,10.44
27/08/2021 23:00,8.85,10.09
28/08/2021 00:00,7.79,9.79
28/08/2021 01:00,7.77,8.77
28/08/2021 02:00,7.29,8.88
28/08/2021 03:00,7.72,9.05
28/08/2021 04:00,8.9,8.91
28/08/2021 05:00,9.79,8.93
28/08/2021 06:00,10.17,9.5
28/08/2021 07:00,10.64,11.05
28/08/2021 08:00,11.48,10.95
28/08/2021 09:00,12.25,11.59
28/08/2021 10:00,11.7,12.06
28/08/2021 11:00,11.81,11.41
28/08/2021 12:00,10.63,11.93
28/08/2021 13:00,10.54,11.42
28/08/2021 14:00,11.55,10.92
28/08/2021 15:00,9.95,10.73
28/08/2021 16:00,10.06,11.17
28/08/2021 17:00,9.54,11.22
28/08/2021 18:00,9.94,12.09
28/08/2021 19:00,11.58,12.44
28/08/2021 20:00,11.21,11.68
28/08/2021 21:00,10.5,10.44
28/08/2021 22:00,10.7,10.17
28/08/2021 23:00,10.81,9.95
29/08/2021 00:00,9.79,9.26
29/08/2021 01:00,9.2,8.86
29/08/2021 02:00,8.72,8.91
29/08/2021 03:00,7.82,8.64
29/08/2021 04:00,7.4,8.65
29/08/2021 05:00,8.48,8.92
29/08/2021 06:00,9.24,9.62
29/08/2021 07:00,10.65,11.05
29/08/2021 08:00,12.03,12.08
29/08/2021 09:00,12.35,12.89
29/08/2021 10:00,13.12,12.7
29/08/2021 11:00,12.57,12.46
29/08/2021 12:00,12.34,12.1
29/08/2021 13:00,12.03,11.53
29/08/2021 14:00,10.84,11.01
29/08/2021 15:00,10.25,10.74
29/08/2021 16:00,9.83,10.15
29/08/2021 17:00,9.47,10.51
29/08/2021 18:00,9.52,11.31
29/08/2021 19:00,9.95,11.18
29/08/2021 20:00,10.78,12.24
29/08/2021 21:00,9.77,11.09
29/08/2021 22:00,10.29,10.7
29/08/2021 23:00,10.86,10.23
30/08/2021 00:00,8.72,9.68
30/08/2021 01:00,8.59,8.83
30/08/2021 02:00,8.82,8.96
30/08/2021 03:00,9.17,9.21
30/08/2021 04:00,9.1,8.83
30/08/2021 05:00,9.77,9.33
30/08/2021 06:00,11.33,9.76
30/08/2021 07:00,12.58,11.6
30/08/2021 08:00,12.8,11.62
30/08/2021 09:00,12.01,11.92
30/08/2021 10:00,12.3,11.38
30/08/2021 11:00,12.14,10.51
30/08/2021 12:00,12.2,10.45
30/08/2021 13:00,11.98,10.58
30/08/2021 14:00,12.54,NaN
30/08/2021 15:00,11.57,NaN
30/08/2021 16:00,11,10.56
30/08/2021 17:00,10.98,11.37
30/08/2021 18:00,10.61,11.32
30/08/2021 19:00,11.22,11.75
30/08/2021 20:00,12.55,11.72
30/08/2021 21:00,10.73,11.14
30/08/2021 22:00,10.68,10.44
30/08/2021 23:00,9.09,9.38
31/08/2021 00:00,7.38,9
31/08/2021 01:00,6.7,8.57
31/08/2021 02:00,23.99,8.9
31/08/2021 03:00,7.92,8.83
31/08/2021 04:00,8.06,8.82
31/08/2021 05:00,9.3,9.33
31/08/2021 06:00,10.18,10.08
31/08/2021 07:00,12.35,12.77
31/08/2021 08:00,13.53,13.16
31/08/2021 09:00,13.08,13.11
31/08/2021 10:00,13.05,11.8
31/08/2021 11:00,12,11.42
31/08/2021 12:00,12.08,11.22
31/08/2021 13:00,11.7,11.37
31/08/2021 14:00,11.72,11
31/08/2021 15:00,11.6,10.39
31/08/2021 16:00,10.93,10.69
31/08/2021 17:00,10.24,11.95
31/08/2021 18:00,10.57,13.31
31/08/2021 19:00,12.22,13.66
31/08/2021 20:00,13.05,13.24
31/08/2021 21:00,10.8,11.42
31/08/2021 22:00,9.83,10.55
31/08/2021 23:00,9.62,9.91
1/9/2021 0:00,8.24,9.87
1/9/2021 1:00,7.95,9.05
1/9/2021 2:00,7.85,9.08
1/9/2021 3:00,7.78,8.8
1/9/2021 4:00,7.32,8.98
1/9/2021 5:00,8.51,10.04
1/9/2021 6:00,11.02,11.06
1/9/2021 7:00,12.15,12.27
1/9/2021 8:00,13.61,12.6
1/9/2021 9:00,8.9,12.32
1/9/2021 10:00,9.07,13.05
1/9/2021 11:00,10.79,11.51
1/9/2021 12:00,12.31,10.84
1/9/2021 13:00,12.42,11.51
1/9/2021 14:00,12.96,11.11
1/9/2021 15:00,12.13,10.77
1/9/2021 16:00,10.52,11.34
1/9/2021 17:00,10.8,11.77
1/9/2021 18:00,11.09,13.23
1/9/2021 19:00,12.28,14.15
1/9/2021 20:00,11,12.76
1/9/2021 21:00,8.87,11.41
1/9/2021 22:00,9.01,11.22
1/9/2021 23:00,9.33,10.69
2/9/2021 0:00,7.44,9.72
2/9/2021 1:00,7.19,9.03
2/9/2021 2:00,7.78,9.38
2/9/2021 3:00,9.17,9.15
2/9/2021 4:00,9.09,9.09
2/9/2021 5:00,9.35,9.61
2/9/2021 6:00,10.87,10.97
2/9/2021 7:00,12.44,12.93
2/9/2021 8:00,13.65,13.57
2/9/2021 9:00,13.25,12.58
2/9/2021 10:00,12.74,12.61
2/9/2021 11:00,12.1,12.09
2/9/2021 12:00,11.86,11.6
2/9/2021 13:00,11.82,11.99
2/9/2021 14:00,12.59,10.98
2/9/2021 15:00,11.69,11.04
2/9/2021 16:00,11.05,11.17
2/9/2021 17:00,11.36,12.1
2/9/2021 18:00,12.23,15.2
2/9/2021 19:00,13.37,15.21
2/9/2021 20:00,12.4,12.76
2/9/2021 21:00,11.41,11.67
2/9/2021 22:00,10.06,11.23
2/9/2021 23:00,9.88,10.79
3/9/2021 0:00,7.99,10.17
3/9/2021 1:00,7.4,9.28
3/9/2021 2:00,7.76,9.17
3/9/2021 3:00,8.75,9.25
3/9/2021 4:00,7.56,9.21
3/9/2021 5:00,9.61,9.56
3/9/2021 6:00,10.68,11.47
3/9/2021 7:00,12.67,12.99
3/9/2021 8:00,13.66,13.2
3/9/2021 9:00,13.54,12.61
3/9/2021 10:00,14.04,11.72
3/9/2021 11:00,12.56,11.5
3/9/2021 12:00,11.81,11.44
3/9/2021 13:00,11.92,11.21
3/9/2021 14:00,11.83,11.05
3/9/2021 15:00,11.6,11.06
3/9/2021 16:00,10.83,11.87
3/9/2021 17:00,10.37,13.11
3/9/2021 18:00,10.6,13.54
3/9/2021 19:00,12.93,15.16
3/9/2021 20:00,11.44,12.56
3/9/2021 21:00,10.83,11.3
3/9/2021 22:00,10.09,11.06
3/9/2021 23:00,9.42,11.22
4/9/2021 0:00,9.33,9.99
4/9/2021 1:00,9.07,9.21
4/9/2021 2:00,8.88,9.62
4/9/2021 3:00,9.39,9.33
4/9/2021 4:00,8.5,9.39
4/9/2021 5:00,8.71,9.76
4/9/2021 6:00,10.74,10.76
4/9/2021 7:00,11.95,13.07
4/9/2021 8:00,13.12,13.71
4/9/2021 9:00,11.82,14.02
4/9/2021 10:00,11.45,12.62
4/9/2021 11:00,12.08,12.4
4/9/2021 12:00,11.9,11.72
4/9/2021 13:00,11.93,11.51
4/9/2021 14:00,11.85,11.29
4/9/2021 15:00,11.34,11.4
4/9/2021 16:00,10.44,11.95
4/9/2021 17:00,10.08,13.04
4/9/2021 18:00,10.13,14.74
4/9/2021 19:00,11.7,14.41
4/9/2021 20:00,10.72,12.94
4/9/2021 21:00,9.44,11.05
4/9/2021 22:00,8.98,11.02
4/9/2021 23:00,8.83,11.53
5/9/2021 0:00,8.61,10.8
5/9/2021 1:00,8.23,9.76
5/9/2021 2:00,8.13,9.9
5/9/2021 3:00,8.31,9.83
5/9/2021 4:00,8.09,9.68
5/9/2021 5:00,8.98,9.45
5/9/2021 6:00,9.98,10.87
5/9/2021 7:00,10.92,11.83
5/9/2021 8:00,11.92,13.62
5/9/2021 9:00,11.34,14.35
5/9/2021 10:00,11.6,15.37
5/9/2021 11:00,10.14,14.96
5/9/2021 12:00,9.35,12.92
5/9/2021 13:00,9.65,11.98
5/9/2021 14:00,9.95,11.68
5/9/2021 15:00,9.95,12.05
5/9/2021 16:00,9.88,12.52
5/9/2021 17:00,10.54,13.49
5/9/2021 18:00,10.77,14.14
5/9/2021 19:00,11.91,14.63
5/9/2021 20:00,11.02,13.2
5/9/2021 21:00,9.7,11.35
5/9/2021 22:00,10.04,11.11
5/9/2021 23:00,10.01,10.82
6/9/2021 0:00,8.11,9.6
6/9/2021 1:00,7.2,9.07
6/9/2021 2:00,7.38,9.46
6/9/2021 3:00,8.1,9.11
6/9/2021 4:00,7.11,9.07
6/9/2021 5:00,8.5,9.57
6/9/2021 6:00,12.03,11.3
6/9/2021 7:00,12.84,13.54
6/9/2021 8:00,14.37,13.59
6/9/2021 9:00,13.23,12.96
6/9/2021 10:00,14.24,13.16
6/9/2021 11:00,12.94,13.11
6/9/2021 12:00,10.95,11.13
6/9/2021 13:00,NaN,10.75
6/9/2021 14:00,NaN,NaN
6/9/2021 15:00,NaN,NaN
6/9/2021 16:00,11.42,11.46
6/9/2021 17:00,NaN,13.03
6/9/2021 18:00,11.17,15.52
6/9/2021 19:00,12.86,16.12
6/9/2021 20:00,12.53,13.42
6/9/2021 21:00,10.18,11.6
6/9/2021 22:00,10.35,10.59
6/9/2021 23:00,9.98,10.14
7/9/2021 0:00,9.27,10.02
7/9/2021 1:00,8.94,9.21
7/9/2021 2:00,27.75,9.2
7/9/2021 3:00,29.75,9.08
7/9/2021 4:00,29.08,9.33
7/9/2021 5:00,28.6,9.42
7/9/2021 6:00,29.32,12.01
7/9/2021 7:00,29.59,13.4
7/9/2021 8:00,29.09,14.11
7/9/2021 9:00,27.49,12.94
7/9/2021 10:00,13.86,12.15
7/9/2021 11:00,12.62,11.9
7/9/2021 12:00,12.17,12.16
7/9/2021 13:00,12,12.08
7/9/2021 14:00,12.71,11.99
7/9/2021 15:00,12.35,11.42
7/9/2021 16:00,11.87,11.7
7/9/2021 17:00,10.77,13.09
7/9/2021 18:00,10.99,13.93
7/9/2021 19:00,11.68,13.68
7/9/2021 20:00,10.73,11.73
7/9/2021 21:00,10.13,10.2
7/9/2021 22:00,9.84,9.91
7/9/2021 23:00,9.56,9.69
8/9/2021 0:00,8.42,8.87
8/9/2021 1:00,7.62,8.36
8/9/2021 2:00,8.46,8.73
8/9/2021 3:00,8.37,8.58
8/9/2021 4:00,8.76,8.48
8/9/2021 5:00,9.64,8.8
8/9/2021 6:00,11.15,11.24
8/9/2021 7:00,13.18,12.64
8/9/2021 8:00,13.8,11.82
8/9/2021 9:00,NaN,11.76
8/9/2021 10:00,NaN,NaN
8/9/2021 11:00,NaN,NaN
8/9/2021 12:00,13.41,11.77
8/9/2021 13:00,12.1,11.12
8/9/2021 14:00,12.21,10.92
8/9/2021 15:00,11.79,10.93
8/9/2021 16:00,11.56,10.71
8/9/2021 17:00,11.9,12.91
8/9/2021 18:00,NaN,14.62
8/9/2021 19:00,12.33,15.48
8/9/2021 20:00,12.06,12.65
8/9/2021 21:00,10.58,11.02
8/9/2021 22:00,10.54,10.49
8/9/2021 23:00,9.63,10.1
9/9/2021 0:00,8.43,9.47
9/9/2021 1:00,7.54,8.7
9/9/2021 2:00,7.57,8.62
9/9/2021 3:00,8.03,8.44
9/9/2021 4:00,8.99,8.3
9/9/2021 5:00,10.33,8.64
9/9/2021 6:00,11.85,10.59
9/9/2021 7:00,13.37,12.33
9/9/2021 8:00,14.06,12.8
9/9/2021 9:00,13.48,13.14
9/9/2021 10:00,12.38,12.74
9/9/2021 11:00,11.73,11.38
9/9/2021 12:00,11.7,11.51
9/9/2021 13:00,11.48,11.09
9/9/2021 14:00,12.77,11.04
9/9/2021 15:00,11.96,10.88
9/9/2021 16:00,10.76,11.81
9/9/2021 17:00,10.43,12.6
9/9/2021 18:00,11.06,13.86
9/9/2021 19:00,12.2,13.96
9/9/2021 20:00,12.16,12.16
9/9/2021 21:00,11,10.8
9/9/2021 22:00,9.87,10.44
9/9/2021 23:00,9.8,10.37
10/9/2021 0:00,8.47,8.98
10/9/2021 1:00,7.55,8.49
10/9/2021 2:00,6.52,8.7
10/9/2021 3:00,7.42,8.33
10/9/2021 4:00,7.1,8.53
10/9/2021 5:00,8.61,8.86
10/9/2021 6:00,9.62,10.78
10/9/2021 7:00,12.76,12.29
10/9/2021 8:00,13.52,12.96
10/9/2021 9:00,13.08,13.83
10/9/2021 10:00,12.99,11.39
10/9/2021 11:00,12.49,11.55
10/9/2021 12:00,11.82,11.77
10/9/2021 13:00,11.75,11.38
10/9/2021 14:00,12.17,10.78
10/9/2021 15:00,10.84,11.66
10/9/2021 16:00,10.23,12.2
10/9/2021 17:00,10.86,12.45
10/9/2021 18:00,10.27,14.08
10/9/2021 19:00,11.15,14
10/9/2021 20:00,11.09,11.42
10/9/2021 21:00,10.53,10.49
10/9/2021 22:00,9.9,10.3
10/9/2021 23:00,9.93,10.04
11/9/2021 0:00,8.3,9.28
11/9/2021 1:00,8.03,8.43
11/9/2021 2:00,7.82,8.79
11/9/2021 3:00,9.3,8.46
11/9/2021 4:00,9.53,8.54
11/9/2021 5:00,9.78,8.62
11/9/2021 6:00,9.23,10.35
11/9/2021 7:00,10.52,12.02
11/9/2021 8:00,11.24,13.33
11/9/2021 9:00,12.25,13.78
11/9/2021 10:00,11.8,13.69
11/9/2021 11:00,10.92,11.94
11/9/2021 12:00,10.1,11.87
11/9/2021 13:00,10.25,12.13
11/9/2021 14:00,10.19,11.26
11/9/2021 15:00,10.78,10.89
11/9/2021 16:00,11.53,11.62
11/9/2021 17:00,11.2,12.5
11/9/2021 18:00,10.45,15.02
11/9/2021 19:00,11.05,14.19
11/9/2021 20:00,11.07,11.77
11/9/2021 21:00,9.2,10.79
11/9/2021 22:00,8.66,10.1
11/9/2021 23:00,7.95,10.01
12/9/2021 0:00,7.29,9.07
12/9/2021 1:00,7.01,8.46
12/9/2021 2:00,7.55,8.91
12/9/2021 3:00,8.56,8.56
12/9/2021 4:00,8.58,8.24
12/9/2021 5:00,8.74,8.59
12/9/2021 6:00,9.79,9.88
12/9/2021 7:00,10.37,11.13
12/9/2021 8:00,12.32,13.2
12/9/2021 9:00,11.6,14.57
12/9/2021 10:00,12.59,13.83
12/9/2021 11:00,11.42,13.29
12/9/2021 12:00,11.14,13.72
12/9/2021 13:00,9.98,12.66
12/9/2021 14:00,10,12.1
12/9/2021 15:00,8.96,12.01
12/9/2021 16:00,9.2,12.4
12/9/2021 17:00,9.85,14.29
12/9/2021 18:00,10.59,14.41
12/9/2021 19:00,11.91,15.14
12/9/2021 20:00,11.58,12.44
12/9/2021 21:00,11.23,10.95
12/9/2021 22:00,11.73,10.15
12/9/2021 23:00,11.67,9.88
13/09/2021 00:00,8.74,8.95
13/09/2021 01:00,7.37,8.38
13/09/2021 02:00,7.46,8.49
13/09/2021 03:00,NaN,8.3
13/09/2021 04:00,7.95,8.42
13/09/2021 05:00,8.93,8.72
13/09/2021 06:00,11.94,10.86
13/09/2021 07:00,12.39,12.98
13/09/2021 08:00,14.92,13.02
13/09/2021 09:00,13.72,10.37
13/09/2021 10:00,12.78,11.87
13/09/2021 11:00,13.42,10.97
13/09/2021 12:00,11.62,11.46
13/09/2021 13:00,11.13,11.12
13/09/2021 14:00,11.8,10.96
13/09/2021 15:00,11.57,11.19
13/09/2021 16:00,11.41,11.57
13/09/2021 17:00,10.66,12.51
13/09/2021 18:00,11.13,15.99
13/09/2021 19:00,11.46,14.44
13/09/2021 20:00,11.79,11.69
13/09/2021 21:00,10.77,10.96
13/09/2021 22:00,9.89,10.54
13/09/2021 23:00,9.61,10.16
14/09/2021 00:00,8.91,9.01
14/09/2021 01:00,8.01,8.46
14/09/2021 02:00,21.35,8.91
14/09/2021 03:00,8.93,8.67
14/09/2021 04:00,7.92,8.56
14/09/2021 05:00,8.14,8.79
14/09/2021 06:00,10.24,11.24
14/09/2021 07:00,11.98,12.63
14/09/2021 08:00,12.38,13.53
14/09/2021 09:00,13.38,13.41
14/09/2021 10:00,11.45,12.79
14/09/2021 11:00,9.68,11.79
14/09/2021 12:00,13.45,11.28
14/09/2021 13:00,13.51,10.97
14/09/2021 14:00,13.07,10.71
14/09/2021 15:00,12.29,11.34
14/09/2021 16:00,11.62,11.07
14/09/2021 17:00,11.07,12.89
14/09/2021 18:00,11.78,15.56
14/09/2021 19:00,11.53,15.03
14/09/2021 20:00,10.99,12.38
14/09/2021 21:00,9.35,11.53
14/09/2021 22:00,9.07,10.64
14/09/2021 23:00,8.66,10.48
15/09/2021 00:00,7.54,9.44
15/09/2021 01:00,7.39,9.02
15/09/2021 02:00,7.91,9.36
15/09/2021 03:00,8.03,9.17
15/09/2021 04:00,8.26,9.31
15/09/2021 05:00,9.4,9.4
15/09/2021 06:00,11.18,11.13
15/09/2021 07:00,13.07,12.54
15/09/2021 08:00,12.95,13.68
15/09/2021 09:00,12.74,13.88
15/09/2021 10:00,11.86,12.45
15/09/2021 11:00,11.69,11.34
15/09/2021 12:00,11.51,10.63
15/09/2021 13:00,11.21,11.21
15/09/2021 14:00,11.09,11.11
15/09/2021 15:00,10.89,10.94
15/09/2021 16:00,10.68,10.73
15/09/2021 17:00,10.99,11.28
15/09/2021 18:00,12.13,12.65
15/09/2021 19:00,12.8,12.09
15/09/2021 20:00,11.77,11.51
15/09/2021 21:00,10.13,10.69
15/09/2021 22:00,9.81,9.94
15/09/2021 23:00,9.51,9.71
16/09/2021 00:00,7.69,8.88
16/09/2021 01:00,7.09,8.34
16/09/2021 02:00,6.81,8.93
16/09/2021 03:00,8.2,9.06
16/09/2021 04:00,7.71,8.99
16/09/2021 05:00,9.1,8.96
16/09/2021 06:00,10.59,10.38
16/09/2021 07:00,12.56,12.28
16/09/2021 08:00,12.42,11.64
16/09/2021 09:00,12.03,10.83
16/09/2021 10:00,11.93,10.82
16/09/2021 11:00,11.88,10.62
16/09/2021 12:00,11.33,9.98
16/09/2021 13:00,12.06,10.41
16/09/2021 14:00,12.31,10.69
16/09/2021 15:00,12.16,10.24
16/09/2021 16:00,11.43,10.31
16/09/2021 17:00,10.38,10.31
16/09/2021 18:00,10.42,10.66
16/09/2021 19:00,11.94,11.26
16/09/2021 20:00,12.28,11.21
16/09/2021 21:00,10.57,10.67
